catalogNumber,tegula_cm,scale_cm,data_collector,Filename,notes,itd_corrected
UCSB-IZC00005624,0.213,0.497,luz,UCSB-IZC00005624.jpg,NA,0.21428571428571427
UCSB-IZC00005625,0.2,0.499,luz,UCSB-IZC00005625.jpg,NA,0.20040080160320642
UCSB-IZC00005627,0.218,0.498,luz,UCSB-IZC00005627.jpg,NA,0.21887550200803213
UCSB-IZC00005632,0.2,0.5,luz,UCSB-IZC00005632.jpg,NA,0.2
UCSB-IZC00005637,0.213,0.501,luz,UCSB-IZC00005637.jpg,NA,0.21257485029940118
UCSB-IZC00005639,0.186,0.502,luz,UCSB-IZC00005639.jpg,NA,0.1852589641434263
UCSB-IZC00005904,0.198,0.5,luz,UCSB-IZC00005904.jpg,NA,0.198
UCSB-IZC00005909,0.139,0.499,luz,UCSB-IZC00005909.jpg,NA,0.13927855711422846
UCSB-IZC00005919,0.151,0.5,luz,UCSB-IZC00005919.jpg,NA,0.151
UCSB-IZC00005933,0.191,0.498,luz,UCSB-IZC00005933.jpg,NA,0.19176706827309237
UCSB-IZC00005937,0.181,0.499,luz,UCSB-IZC00005937.jpg,NA,0.1813627254509018
UCSB-IZC00005939,0.188,0.504,luz,UCSB-IZC00005939.jpg,NA,0.1865079365079365
UCSB-IZC00007085,0.226,0.502,luz,UCSB-IZC00007085.jpg,NA,0.2250996015936255
UCSB-IZC00008208,0.208,0.497,luz,UCSB-IZC00008208.jpg,NA,0.20925553319919515
UCSB-IZC00010839,0.157,0.502,luz,UCSB-IZC00010839.jpg,NA,0.15637450199203187
UCSB-IZC00010867,0.2,0.502,luz,UCSB-IZC00010867.jpg,NA,0.19920318725099603
UCSB-IZC00010886,0.216,0.5,luz,UCSB-IZC00010886.jpg,NA,0.216
UCSB-IZC00010892,0.202,0.503,luz,UCSB-IZC00010892.jpg,NA,0.20079522862823063
UCSB-IZC00012302,0.179,0.5,luz,UCSB-IZC00012302.jpg,NA,0.179
UCSB-IZC00012317,0.214,0.501,luz,UCSB-IZC00012317.jpg,NA,0.21357285429141717
UCSB-IZC00012323,0.184,0.501,luz,UCSB-IZC00012323.jpg,NA,0.18363273453093812
UCSB-IZC00012329,0.208,0.504,luz,UCSB-IZC00012329.jpg,NA,0.20634920634920634
UCSB-IZC00012340,0.172,0.5,luz,UCSB-IZC00012340.jpg,NA,0.172
UCSB-IZC00012426,0.198,0.502,luz,UCSB-IZC00012426.jpg,NA,0.19721115537848607
UCSB-IZC00012433,0.196,0.5,luz,UCSB-IZC00012433.jpg,NA,0.196
UCSB-IZC00012435,0.214,0.499,luz,UCSB-IZC00012435.jpg,NA,0.21442885771543085
UCSB-IZC00012444,0.183,0.498,luz,UCSB-IZC00012444.jpg,NA,0.18373493975903615
UCSB-IZC00012445,0.204,0.501,luz,UCSB-IZC00012445.jpg,NA,0.20359281437125748
UCSB-IZC00012452,0.178,0.499,luz,UCSB-IZC00012452.jpg,NA,0.1783567134268537
UCSB-IZC00012454,0.215,0.503,luz,UCSB-IZC00012454.jpg,NA,0.21371769383697814
UCSB-IZC00012459,0.171,0.5,luz,UCSB-IZC00012459.jpg,NA,0.171
UCSB-IZC00012461,0.198,0.501,luz,UCSB-IZC00012461.jpg,NA,0.19760479041916168
UCSB-IZC00012462,0.165,0.502,luz,UCSB-IZC00012462.jpg,NA,0.16434262948207173
UCSB-IZC00014705,0.208,0.5,luz,UCSB-IZC00014705.jpg,NA,0.208
UCSB-IZC00014856,0.191,0.5,luz,UCSB-IZC00014856.jpg,NA,0.191
UCSB-IZC00015098,0.204,0.499,luz,UCSB-IZC00015098.jpg,NA,0.20440881763527052
UCSB-IZC00021417,0.097,0.497,luz,UCSB-IZC00021417.jpg,NA,0.097585513
UCSB-IZC00022213,0.2,0.502,luz,UCSB-IZC00022213.jpg,NA,0.19920318725099603
UCSB-IZC00022224,0.206,0.501,luz,UCSB-IZC00022224.jpg,NA,0.2055888223552894
UCSB-IZC00023325,0.201,0.5,luz,UCSB-IZC00023325.jpg,NA,0.201
UCSB-IZC00027132,0.203,0.5,luz,UCSB-IZC00027132.jpg,NA,0.203
UCSB-IZC00028334,0.172,0.497,luz,UCSB-IZC00028334.jpg,NA,0.17303822937625754
UCSB-IZC00028349,0.202,0.5,luz,UCSB-IZC00028349.jpg,NA,0.202
UCSB-IZC00028367,0.21,0.497,luz,UCSB-IZC00028367.jpg,NA,0.2112676056338028
UCSB-IZC00028379,0.208,0.5,luz,UCSB-IZC00028379.jpg,NA,0.208
UCSB-IZC00028611,0.188,0.501,luz,UCSB-IZC00028611.jpg,NA,0.18762475049900199
UCSB-IZC00030039,0.195,0.5,luz,UCSB-IZC00030039.jpg,NA,0.195
UCSB-IZC00030075,0.201,0.498,luz,UCSB-IZC00030075.jpg,NA,0.20180722891566266
UCSB-IZC00030159,0.187,0.498,luz,UCSB-IZC00030159.jpg,NA,0.18775100401606426
UCSB-IZC00030313,0.205,0.5,luz,UCSB-IZC00030313.jpg,NA,0.205
UCSB-IZC00030335,0.196,0.502,luz,UCSB-IZC00030335.jpg,NA,0.1952191235059761
UCSB-IZC00030367,0.212,0.498,luz,UCSB-IZC00030367.jpg,NA,0.21285140562248994
UCSB-IZC00030369,0.199,0.499,luz,UCSB-IZC00030369.jpg,NA,0.19939879759519039
UCSB-IZC00030423,0.172,0.5,luz,UCSB-IZC00030423.jpg,NA,0.172
UCSB-IZC00030474,0.208,0.501,luz,UCSB-IZC00030474.jpg,NA,0.20758483033932135
UCSB-IZC00030667,0.195,0.499,luz,UCSB-IZC00030667.jpg,NA,0.19539078156312625
UCSB-IZC00030694,0.203,0.499,luz,UCSB-IZC00030694.jpg,NA,0.20340681362725452
UCSB-IZC00030695,0.162,0.497,luz,UCSB-IZC00030695.jpg,NA,0.16297786720321933
UCSB-IZC00030755,0.151,0.5,luz,UCSB-IZC00030755.jpg,NA,0.151
UCSB-IZC00030767,0.191,0.5,luz,UCSB-IZC00030767.jpg,NA,0.191
UCSB-IZC00030779,0.168,0.498,luz,UCSB-IZC00030779.jpg,NA,0.16867469879518074
UCSB-IZC00030786,0.204,0.502,luz,UCSB-IZC00030786.jpg,NA,0.20318725099601592
UCSB-IZC00030795,0.148,0.501,luz,UCSB-IZC00030795.jpg,NA,0.14770459081836326
UCSB-IZC00030796,0.217,0.497,luz,UCSB-IZC00030796.jpg,NA,0.21830985915492956
UCSB-IZC00030809,0.204,0.502,luz,UCSB-IZC00030809.jpg,NA,0.20318725099601592
UCSB-IZC00030820,0.205,0.499,luz,UCSB-IZC00030820.jpg,NA,0.20541082164328656
UCSB-IZC00030855,0.196,0.501,luz,UCSB-IZC00030855.jpg,NA,0.19560878243512975
UCSB-IZC00030859,0.159,0.498,luz,UCSB-IZC00030859.jpg,NA,0.15963855421686748
UCSB-IZC00030870,0.215,0.501,luz,UCSB-IZC00030870.jpg,NA,0.21457085828343314
UCSB-IZC00030875,0.191,0.5,luz,UCSB-IZC00030875.jpg,NA,0.191
UCSB-IZC00030895,0.217,0.497,luz,UCSB-IZC00030895.jpg,NA,0.21830985915492956
UCSB-IZC00031097,0.205,0.502,luz,UCSB-IZC00031097.jpg,NA,0.2041832669322709
UCSB-IZC00031172,0.184,0.501,luz,UCSB-IZC00031172.jpg,NA,0.18363273453093812
UCSB-IZC00031232,0.222,0.5,luz,UCSB-IZC00031232.jpg,NA,0.222
UCSB-IZC00031244,0.203,0.501,luz,UCSB-IZC00031244.jpg,NA,0.20259481037924154
UCSB-IZC00031260,0.204,0.499,luz,UCSB-IZC00031260.jpg,NA,0.20440881763527052
UCSB-IZC00033736,0.199,0.5,luz,UCSB-IZC00033736.jpg,NA,0.199
UCSB-IZC00034068,0.2,0.5,luz,UCSB-IZC00034068.jpg,NA,0.2
UCSB-IZC00034388,0.161,0.5,luz,UCSB-IZC00034388.jpg,NA,0.161
UCSB-IZC00034389,0.226,0.503,luz,UCSB-IZC00034389.jpg,NA,0.22465208747514911
UCSB-IZC00034393,0.142,0.499,luz,UCSB-IZC00034393.jpg,NA,0.14228456913827653
UCSB-IZC00034397,0.163,0.497,luz,UCSB-IZC00034397.jpg,NA,0.16398390342052316
UCSB-IZC00034400,0.162,0.499,luz,UCSB-IZC00034400.jpg,NA,0.1623246492985972
UCSB-IZC00034403,0.211,0.504,luz,UCSB-IZC00034403.jpg,NA,0.2093253968253968
UCSB-IZC00034405,0.166,0.503,luz,UCSB-IZC00034405.jpg,NA,0.16500994035785288
UCSB-IZC00034406,0.166,0.5,luz,UCSB-IZC00034406.jpg,NA,0.166
UCSB-IZC00034407,0.212,0.499,luz,UCSB-IZC00034407.jpg,NA,0.2124248496993988
UCSB-IZC00034408,0.163,0.498,luz,UCSB-IZC00034408.jpg,NA,0.1636546184738956
UCSB-IZC00034410,0.157,0.5,luz,UCSB-IZC00034410.jpg,NA,0.157
UCSB-IZC00034411,0.173,0.503,luz,UCSB-IZC00034411.jpg,NA,0.17196819085487075
UCSB-IZC00034412,0.198,0.496,luz,UCSB-IZC00034412.jpg,NA,0.1995967741935484
UCSB-IZC00034413,0.155,0.495,luz,UCSB-IZC00034413.jpg,NA,0.15656565656565657
UCSB-IZC00034415,0.191,0.499,luz,UCSB-IZC00034415.jpg,NA,0.19138276553106212
UCSB-IZC00034418,0.197,0.5,luz,UCSB-IZC00034418.jpg,NA,0.197
UCSB-IZC00034421,0.201,0.5,luz,UCSB-IZC00034421.jpg,NA,0.201
UCSB-IZC00034424,0.187,0.501,luz,UCSB-IZC00034424.jpg,NA,0.18662674650698602
UCSB-IZC00034425,0.188,0.499,luz,UCSB-IZC00034425.jpg,NA,0.18837675350701402
UCSB-IZC00034434,0.197,0.499,luz,UCSB-IZC00034434.jpg,NA,0.19739478957915832
UCSB-IZC00034444,0.188,0.498,luz,UCSB-IZC00034444.jpg,NA,0.18875502008032127
UCSB-IZC00034445,0.166,0.499,luz,UCSB-IZC00034445.jpg,NA,0.16633266533066132
UCSB-IZC00034465,0.199,0.5,luz,UCSB-IZC00034465.jpg,NA,0.199
UCSB-IZC00034491,0.175,0.501,luz,UCSB-IZC00034491.jpg,NA,0.1746506986027944
UCSB-IZC00034503,0.175,0.497,luz,UCSB-IZC00034503.jpg,NA,0.176056338
UCSB-IZC00034510,0.145,0.5,luz,UCSB-IZC00034510.jpg,NA,0.145
UCSB-IZC00034521,0.154,0.503,luz,UCSB-IZC00034521.jpg,NA,0.15308151093439362
UCSB-IZC00034524,0.163,0.499,luz,UCSB-IZC00034524.jpg,NA,0.16332665330661322
UCSB-IZC00034526,0.151,0.502,luz,UCSB-IZC00034526.jpg,NA,0.150398406
UCSB-IZC00034540,0.13,0.5,luz,UCSB-IZC00034540.jpg,NA,0.13
UCSB-IZC00034542,0.161,0.496,luz,UCSB-IZC00034542.jpg,NA,0.1622983870967742
UCSB-IZC00034545,0.16,0.499,luz,UCSB-IZC00034545.jpg,NA,0.16032064128256512
UCSB-IZC00034556,0.167,0.5,luz,UCSB-IZC00034556.jpg,NA,0.167
UCSB-IZC00034557,0.169,0.501,luz,UCSB-IZC00034557.jpg,NA,0.16866267465069862
UCSB-IZC00034564,0.172,0.497,luz,UCSB-IZC00034564.jpg,NA,0.17303822937625754
UCSB-IZC00034582,0.161,0.503,luz,UCSB-IZC00034582.jpg,NA,0.16003976143141155
UCSB-IZC00034588,0.148,0.497,luz,UCSB-IZC00034588.jpg,NA,0.1488933601609658
UCSB-IZC00034594,0.156,0.5,luz,UCSB-IZC00034594.jpg,NA,0.156
UCSB-IZC00034607,0.16,0.496,luz,UCSB-IZC00034607.jpg,NA,0.16129032258064516
UCSB-IZC00034612,0.153,0.497,luz,UCSB-IZC00034612.jpg,NA,0.15392354124748492
UCSB-IZC00034615,0.161,0.5,luz,UCSB-IZC00034615.jpg,NA,0.161
UCSB-IZC00034993,0.142,0.496,luz,UCSB-IZC00034993.jpg,NA,0.14314516129032256
UCSB-IZC00034994,0.151,0.499,luz,UCSB-IZC00034994.jpg,NA,0.15130260521042083
UCSB-IZC00035077,0.151,0.5,luz,UCSB-IZC00035077.jpg,NA,0.151
UCSB-IZC00035100,0.159,0.499,luz,UCSB-IZC00035100.jpg,NA,0.1593186372745491
UCSB-IZC00035351,0.164,0.499,luz,UCSB-IZC00035351.jpg,NA,0.16432865731462926
UCSB-IZC00035355,0.195,0.501,luz,UCSB-IZC00035355.jpg,NA,0.19461077844311378
UCSB-IZC00035615,0.163,0.498,luz,UCSB-IZC00035615.jpg,NA,0.1636546184738956
UCSB-IZC00035851,0.194,0.496,luz,UCSB-IZC00035851.jpg,NA,0.19556451612903228
UCSB-IZC00035872,0.199,0.5,luz,UCSB-IZC00035872.jpg,NA,0.199
UCSB-IZC00035943,0.206,0.499,luz,UCSB-IZC00035943.jpg,NA,0.2064128256513026
UCSB-IZC00035949,0.196,0.501,luz,UCSB-IZC00035949.jpg,NA,0.19560878243512975
UCSB-IZC00035955,0.212,0.499,luz,UCSB-IZC00035955.jpg,NA,0.2124248496993988
UCSB-IZC00035984,0.176,0.501,luz,UCSB-IZC00035984.jpg,NA,0.17564870259481036
UCSB-IZC00036003,0.178,0.5,luz,UCSB-IZC00036003.jpg,NA,0.178
UCSB-IZC00036007,0.199,0.502,luz,UCSB-IZC00036007.jpg,NA,0.19820717131474105
UCSB-IZC00036009,0.184,0.498,luz,UCSB-IZC00036009.jpg,NA,0.18473895582329317
UCSB-IZC00036013,0.214,0.501,luz,UCSB-IZC00036013.jpg,NA,0.21357285429141717
UCSB-IZC00036017,0.195,0.502,luz,UCSB-IZC00036017.jpg,NA,0.1942231075697211
UCSB-IZC00036022,0.183,0.502,luz,UCSB-IZC00036022.jpg,NA,0.18227091633466136
UCSB-IZC00036025,0.221,0.502,luz,UCSB-IZC00036025.jpg,NA,0.2201195219123506
UCSB-IZC00036033,0.207,0.497,luz,UCSB-IZC00036033.jpg,NA,0.20824949698189135
UCSB-IZC00036044,0.191,0.503,luz,UCSB-IZC00036044.jpg,NA,0.18986083499005965
UCSB-IZC00036055,0.205,0.502,luz,UCSB-IZC00036055.jpg,NA,0.2041832669322709
UCSB-IZC00036129,0.203,0.5,luz,UCSB-IZC00036129.jpg,NA,0.203
UCSB-IZC00036134,0.172,0.497,luz,UCSB-IZC00036134.jpg,NA,0.17303822937625754
UCSB-IZC00036140,0.194,0.498,luz,UCSB-IZC00036140.jpg,NA,0.19477911646586346
UCSB-IZC00036147,0.19,0.503,luz,UCSB-IZC00036147.jpg,NA,0.18886679920477137
UCSB-IZC00036148,0.214,0.501,luz,UCSB-IZC00036148.jpg,NA,0.21357285429141717
UCSB-IZC00036153,0.173,0.502,luz,UCSB-IZC00036153.jpg,NA,0.17231075697211154
UCSB-IZC00036159,0.202,0.5,luz,UCSB-IZC00036159.jpg,NA,0.202
UCSB-IZC00036169,0.199,0.5,luz,UCSB-IZC00036169.jpg,NA,0.199
UCSB-IZC00036172,0.189,0.5,luz,UCSB-IZC00036172.jpg,NA,0.189
UCSB-IZC00036177,0.189,0.498,luz,UCSB-IZC00036177.jpg,NA,0.1897590361445783
UCSB-IZC00036226,0.182,0.498,luz,UCSB-IZC00036226.jpg,NA,0.1827309236947791
UCSB-IZC00036256,0.199,0.502,luz,UCSB-IZC00036256.jpg,NA,0.19820717131474105
UCSB-IZC00036274,0.182,0.498,luz,UCSB-IZC00036274.jpg,NA,0.1827309236947791
UCSB-IZC00036280,0.168,0.501,luz,UCSB-IZC00036280.jpg,NA,0.16766467065868265
UCSB-IZC00036291,0.179,0.504,luz,UCSB-IZC00036291.jpg,NA,0.17757936507936506
UCSB-IZC00036301,0.183,0.5,luz,UCSB-IZC00036301.jpg,NA,0.183
UCSB-IZC00036303,0.193,0.5,luz,UCSB-IZC00036303.jpg,NA,0.193
UCSB-IZC00036306,0.192,0.499,luz,UCSB-IZC00036306.jpg,NA,0.19238476953907815
UCSB-IZC00036307,0.209,0.502,luz,UCSB-IZC00036307.jpg,NA,0.20816733067729082
UCSB-IZC00036314,0.157,0.498,luz,UCSB-IZC00036314.jpg,NA,0.1576305220883534
UCSB-IZC00036315,0.209,0.5,luz,UCSB-IZC00036315.jpg,NA,0.209
UCSB-IZC00036320,0.214,0.5,luz,UCSB-IZC00036320.jpg,NA,0.214
UCSB-IZC00036324,0.185,0.5,luz,UCSB-IZC00036324.jpg,NA,0.185
UCSB-IZC00036326,0.185,0.5,luz,UCSB-IZC00036326.jpg,NA,0.185
UCSB-IZC00036329,0.164,0.497,luz,UCSB-IZC00036329.jpg,NA,0.16498993963782696
UCSB-IZC00036341,0.199,0.498,luz,UCSB-IZC00036341.jpg,NA,0.1997991967871486
UCSB-IZC00036342,0.179,0.504,luz,UCSB-IZC00036342.jpg,NA,0.17757936507936506
UCSB-IZC00036353,0.186,0.5,luz,UCSB-IZC00036353.jpg,NA,0.186
UCSB-IZC00036424,0.208,0.503,luz,UCSB-IZC00036424.jpg,NA,0.20675944333996024
UCSB-IZC00036433,0.207,0.5,luz,UCSB-IZC00036433.jpg,NA,0.207
UCSB-IZC00036437,0.221,0.498,luz,UCSB-IZC00036437.jpg,NA,0.22188755020080322
UCSB-IZC00036438,0.199,0.501,luz,UCSB-IZC00036438.jpg,NA,0.19860279441117765
UCSB-IZC00036447,0.207,0.5,luz,UCSB-IZC00036447.jpg,NA,0.207
UCSB-IZC00036453,0.21,0.499,luz,UCSB-IZC00036453.jpg,NA,0.21042084168336672
UCSB-IZC00036455,0.161,0.5,luz,UCSB-IZC00036455.jpg,NA,0.161
UCSB-IZC00036456,0.213,0.503,luz,UCSB-IZC00036456.jpg,NA,0.21172962226640157
UCSB-IZC00036466,0.193,0.5,luz,UCSB-IZC00036466.jpg,NA,0.193
UCSB-IZC00036474,0.197,0.503,luz,UCSB-IZC00036474.jpg,NA,0.19582504970178927
UCSB-IZC00036541,0.205,0.502,luz,UCSB-IZC00036541.jpg,NA,0.2041832669322709
UCSB-IZC00036544,0.221,0.501,luz,UCSB-IZC00036544.jpg,NA,0.22055888223552894
UCSB-IZC00036550,0.21,0.504,luz,UCSB-IZC00036550.jpg,NA,0.20833333333333331
UCSB-IZC00036558,0.208,0.501,luz,UCSB-IZC00036558.jpg,NA,0.20758483033932135
UCSB-IZC00036564,0.195,0.5,luz,UCSB-IZC00036564.jpg,NA,0.195
UCSB-IZC00036571,0.201,0.497,luz,UCSB-IZC00036571.jpg,NA,0.20221327967806843
UCSB-IZC00036576,0.21,0.501,luz,UCSB-IZC00036576.jpg,NA,0.20958083832335328
UCSB-IZC00036581,0.197,0.5,luz,UCSB-IZC00036581.jpg,NA,0.197
UCSB-IZC00036582,0.183,0.501,luz,UCSB-IZC00036582.jpg,NA,0.18263473053892215
UCSB-IZC00036586,0.164,0.498,luz,UCSB-IZC00036586.jpg,NA,0.16465863453815263
UCSB-IZC00036587,0.165,0.503,luz,UCSB-IZC00036587.jpg,NA,0.16401590457256462
UCSB-IZC00036589,0.179,0.5,luz,UCSB-IZC00036589.jpg,NA,0.179
UCSB-IZC00036592,0.178,0.5,luz,UCSB-IZC00036592.jpg,NA,0.178
UCSB-IZC00036601,0.226,0.498,luz,UCSB-IZC00036601.jpg,NA,0.22690763052208837
UCSB-IZC00036602,0.182,0.5,luz,UCSB-IZC00036602.jpg,NA,0.182
UCSB-IZC00036603,0.213,0.504,luz,UCSB-IZC00036603.jpg,NA,0.2113095238095238
UCSB-IZC00036610,0.188,0.497,luz,UCSB-IZC00036610.jpg,NA,0.1891348088531187
UCSB-IZC00036620,0.202,0.498,luz,UCSB-IZC00036620.jpg,NA,0.2028112449799197
UCSB-IZC00036621,0.197,0.5,luz,UCSB-IZC00036621.jpg,NA,0.197
UCSB-IZC00036623,0.191,0.5,luz,UCSB-IZC00036623.jpg,NA,0.191
UCSB-IZC00036628,0.197,0.504,luz,UCSB-IZC00036628.jpg,NA,0.19543650793650794
UCSB-IZC00036633,0.207,0.5,luz,UCSB-IZC00036633.jpg,NA,0.207
UCSB-IZC00036634,0.2,0.5,luz,UCSB-IZC00036634.jpg,NA,0.2
UCSB-IZC00036635,0.196,0.503,luz,UCSB-IZC00036635.jpg,NA,0.194831014
UCSB-IZC00036637,0.193,0.496,luz,UCSB-IZC00036637.jpg,NA,0.19455645161290322
UCSB-IZC00036639,0.218,0.5,luz,UCSB-IZC00036639.jpg,NA,0.218
UCSB-IZC00036646,0.201,0.498,luz,UCSB-IZC00036646.jpg,NA,0.20180722891566266
UCSB-IZC00036647,0.188,0.498,luz,UCSB-IZC00036647.jpg,NA,0.18875502008032127
UCSB-IZC00036700,0.179,0.496,luz,UCSB-IZC00036700.jpg,NA,0.18044354838709678
UCSB-IZC00036724,0.204,0.501,luz,UCSB-IZC00036724.jpg,NA,0.20359281437125748
UCSB-IZC00036733,0.186,0.5,luz,UCSB-IZC00036733.jpg,NA,0.186
UCSB-IZC00036737,0.198,0.501,luz,UCSB-IZC00036737.jpg,NA,0.19760479041916168
UCSB-IZC00036748,0.213,0.502,luz,UCSB-IZC00036748.jpg,NA,0.21215139442231076
UCSB-IZC00036756,0.194,0.502,luz,UCSB-IZC00036756.jpg,NA,0.19322709163346613
UCSB-IZC00036757,0.201,0.499,luz,UCSB-IZC00036757.jpg,NA,0.20140280561122245
UCSB-IZC00036762,0.191,0.504,luz,UCSB-IZC00036762.jpg,NA,0.18948412698412698
UCSB-IZC00036765,0.178,0.501,luz,UCSB-IZC00036765.jpg,NA,0.17764471057884232
UCSB-IZC00036766,0.21,0.498,luz,UCSB-IZC00036766.jpg,NA,0.2108433734939759
UCSB-IZC00036771,0.213,0.504,luz,UCSB-IZC00036771.jpg,NA,0.2113095238095238
UCSB-IZC00036772,0.205,0.5,luz,UCSB-IZC00036772.jpg,NA,0.205
UCSB-IZC00036840,0.206,0.496,luz,UCSB-IZC00036840.jpg,NA,0.20766129032258063
UCSB-IZC00036889,0.212,0.497,luz,UCSB-IZC00036889.jpg,NA,0.21327967806841044
UCSB-IZC00036892,0.113,0.502,luz,UCSB-IZC00036892.jpg,NA,0.11254980079681275
UCSB-IZC00036921,0.201,0.503,luz,UCSB-IZC00036921.jpg,NA,0.19980119284294234
UCSB-IZC00036933,0.211,0.5,luz,UCSB-IZC00036933.jpg,NA,0.211
UCSB-IZC00036943,0.208,0.499,luz,UCSB-IZC00036943.jpg,NA,0.20841683366733466
UCSB-IZC00036946,0.212,0.5,luz,UCSB-IZC00036946.jpg,NA,0.212
UCSB-IZC00036950,0.194,0.502,luz,UCSB-IZC00036950.jpg,NA,0.19322709163346613
UCSB-IZC00036981,0.187,0.5,luz,UCSB-IZC00036981.jpg,NA,0.187
UCSB-IZC00037085,0.207,0.497,luz,UCSB-IZC00037085.jpg,NA,0.20824949698189135
UCSB-IZC00037089,0.184,0.498,luz,UCSB-IZC00037089.jpg,NA,0.18473895582329317
UCSB-IZC00037095,0.195,0.502,luz,UCSB-IZC00037095.jpg,NA,0.1942231075697211
UCSB-IZC00037107,0.198,0.497,luz,UCSB-IZC00037107.jpg,NA,0.19919517102615694
UCSB-IZC00037115,0.172,0.5,luz,UCSB-IZC00037115.jpg,NA,0.172
UCSB-IZC00037128,0.191,0.503,luz,UCSB-IZC00037128.jpg,NA,0.18986083499005965
UCSB-IZC00037139,0.189,0.501,luz,UCSB-IZC00037139.jpg,NA,0.18862275449101795
UCSB-IZC00037202,0.187,0.501,luz,UCSB-IZC00037202.jpg,NA,0.18662674650698602
UCSB-IZC00037203,0.176,0.501,luz,UCSB-IZC00037203.jpg,NA,0.17564870259481036
UCSB-IZC00037211,0.203,0.502,luz,UCSB-IZC00037211.jpg,NA,0.20219123505976097
UCSB-IZC00037213,0.214,0.5,luz,UCSB-IZC00037213.jpg,NA,0.214
UCSB-IZC00037223,0.22,0.502,luz,UCSB-IZC00037223.jpg,NA,0.21912350597609562
UCSB-IZC00037232,0.193,0.498,luz,UCSB-IZC00037232.jpg,NA,0.19377510040160642
UCSB-IZC00037241,0.196,0.501,luz,UCSB-IZC00037241.jpg,NA,0.19560878243512975
UCSB-IZC00037242,0.198,0.499,luz,UCSB-IZC00037242.jpg,NA,0.19839679358717435
UCSB-IZC00037244,0.215,0.501,luz,UCSB-IZC00037244.jpg,NA,0.21457085828343314
UCSB-IZC00037247,0.192,0.5,luz,UCSB-IZC00037247.jpg,NA,0.192
UCSB-IZC00037252,0.201,0.498,luz,UCSB-IZC00037252.jpg,NA,0.20180722891566266
UCSB-IZC00037256,0.214,0.499,luz,UCSB-IZC00037256.jpg,NA,0.21442885771543085
UCSB-IZC00037341,0.209,0.503,luz,UCSB-IZC00037341.jpg,NA,0.2077534791252485
UCSB-IZC00037446,0.209,0.499,luz,UCSB-IZC00037446.jpg,NA,0.2094188376753507
UCSB-IZC00037470,0.206,0.496,luz,UCSB-IZC00037470.jpg,NA,0.20766129032258063
UCSB-IZC00037695,0.194,0.499,luz,UCSB-IZC00037695.jpg,NA,0.19438877755511022
UCSB-IZC00037698,0.182,0.5,luz,UCSB-IZC00037698.jpg,NA,0.182
UCSB-IZC00037707,0.197,0.496,luz,UCSB-IZC00037707.jpg,NA,0.19858870967741937
UCSB-IZC00037720,0.193,0.497,luz,UCSB-IZC00037720.jpg,NA,0.19416498993963782
UCSB-IZC00038568,0.195,0.502,luz,UCSB-IZC00038568.jpg,NA,0.1942231075697211
UCSB-IZC00038573,0.195,0.497,luz,UCSB-IZC00038573.jpg,NA,0.19617706237424548
UCSB-IZC00038612,0.193,0.5,luz,UCSB-IZC00038612.jpg,NA,0.193
UCSB-IZC00038656,0.212,0.5,luz,UCSB-IZC00038656.jpg,NA,0.212
UCSB-IZC00038705,0.197,0.501,luz,UCSB-IZC00038705.jpg,NA,0.1966067864271457
UCSB-IZC00038711,0.198,0.503,luz,UCSB-IZC00038711.jpg,NA,0.19681908548707755
UCSB-IZC00038770,0.215,0.496,luz,UCSB-IZC00038770.jpg,NA,0.21673387096774194
UCSB-IZC00038774,0.206,0.5,luz,UCSB-IZC00038774.jpg,NA,0.206
UCSB-IZC00038777,0.181,0.502,luz,UCSB-IZC00038777.jpg,NA,0.1802788844621514
UCSB-IZC00038808,0.197,0.502,luz,UCSB-IZC00038808.jpg,NA,0.1962151394422311
UCSB-IZC00038814,0.195,0.497,luz,UCSB-IZC00038814.jpg,NA,0.19617706237424548
UCSB-IZC00038816,0.206,0.5,luz,UCSB-IZC00038816.jpg,NA,0.206
UCSB-IZC00038828,0.192,0.5,luz,UCSB-IZC00038828.jpg,NA,0.192
UCSB-IZC00038830,0.197,0.499,luz,UCSB-IZC00038830.jpg,NA,0.19739478957915832
UCSB-IZC00038833,0.201,0.5,luz,UCSB-IZC00038833.jpg,NA,0.201
UCSB-IZC00038844,0.182,0.5,luz,UCSB-IZC00038844.jpg,NA,0.182
UCSB-IZC00038845,0.231,0.499,luz,UCSB-IZC00038845.jpg,NA,0.23146292585170342
UCSB-IZC00038873,0.215,0.502,luz,UCSB-IZC00038873.jpg,NA,0.21414342629482072
UCSB-IZC00038875,0.214,0.502,luz,UCSB-IZC00038875.jpg,NA,0.21314741035856574
UCSB-IZC00038909,0.202,0.499,luz,UCSB-IZC00038909.jpg,NA,0.20240480961923848
UCSB-IZC00039302,0.21,0.498,luz,UCSB-IZC00039302.jpg,NA,0.2108433734939759
UCSB-IZC00039309,0.198,0.498,luz,UCSB-IZC00039309.jpg,NA,0.19879518072289157
UCSB-IZC00039723,0.204,0.503,luz,UCSB-IZC00039723.jpg,NA,0.20278330019880714
UCSB-IZC00039728,0.204,0.503,luz,UCSB-IZC00039728.jpg,NA,0.20278330019880714
UCSB-IZC00039729,0.186,0.497,luz,UCSB-IZC00039729.jpg,NA,0.18712273641851107
UCSB-IZC00039743,0.2,0.503,luz,UCSB-IZC00039743.jpg,NA,0.1988071570576541
